ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
a4062f141ab55331fdec69a63eb15c27f59e40f7290cdd2db54d077726411165,https://www.snap.com/political-ads/asset/4e8c72f615d1ab1a481ba58bbdefbafb806e204859a85b2bf315d0cf1d68594a?mediaType=mp4,USD,0,1,2020/02/22 17:09:02Z,2020/03/03 17:00:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Mike Bloomberg 2020 Inc,"Mike Bloomberg 2020, Inc.",,24-38,united states,"Alabama,Arkansas,California,Colorado,Maine,Massachusetts,North Carolina,Oklahoma,Tennessee,Texas,Utah,Vermont,Virginia,Idaho,Michigan,Mississippi,Missouri,North Dakota,Washington,Arizona,Florida,Illinois,Wyoming,Wisconsin,Connecticut,Delaware,Maryland,New York,Pennsylvania,Rhode Island,Ohio,Georgia,Minnesota,New Jersey",,,,,,,,,,,,"Bookworms & Avid Readers,Green Living Enthusiasts,Political News Watchers,Outdoor & Nature Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://www.mikebloomberg.com/policies/climate-change?utm_source=snapchat&utm_medium=cpm&utm_campaign=PM_A85&content=CP02-climatethreatisrealcommercial
c0cb567dbe9b9cc67bf307f68b3b8caf8752c974252e67aba78f1b5d05d9af8f,https://www.snap.com/political-ads/asset/2bd76e3379c48a43e69a93c9e1566a018e0754d522b5bac0485a42ca321c7a9a?mediaType=mp4,USD,782,644742,2020/01/08 15:00:00Z,2020/04/01 03:59:59Z,Assembly," 711 3rd Ave, New York, NY 10017,new york city,10017,US",,truth,,15-17,united states,,,,,,,"Abilene - Sweetwater,Albany,Albany - Schenectady - Troy,Alpena,Anchorage,Atlanta,Augusta - Aiken,Austin,Bangor,Baton Rouge,Beaumont - Port Arthur,Billings,Butte - Bozeman,Cedar Rapids - Waterloo - Iowa City & Dubuque,Charleston,Charlotte,Charlottesville,Cheyenne - Scottsbluff,Colorado Springs - Pueblo,Columbia,Dallas - Ft. Worth,Davenport - Rhode Island - Moline,Dayton,Denver,Des Moines - Ames,Elmira (corning),Erie,Fargo - Valley City,Flint - Saginaw - Bay City,Ft. Smith - Fayetteville - Springdale - Rogers,Ft. Wayne,Gainesville,Glendive,Grand Junction - Montrose,Grand Rapids - Kalamazoo - Battle Creek,Great Falls,Green Bay - Appleton,Greensboro - High Point - Winston Salem,Greenville - New Bern - Washington,Greenville - Spartanburg - Asheville - Anderson,Harlingen - Weslaco - Brownsville - Mcallen,Harrisburg - Lancaster - Lebanon - York,Helena,Jacksonville,Johnstown - Altoona,Kansas City,Laredo,Lincoln & Hastings - Kearney,Lubbock,Macon,Marquette,Milwaukee,Minneapolis - St. Paul,Missoula,Nashville,New Orleans,North Platte,Odessa - Midland,Omaha,Phoenix (prescott),Portland,Presque Isle,Providence - New Bedford,Raleigh - Durham (fayetteville),Rapid City,Reno,Richmond - Petersburg,Salisbury,Salt Lake City,San Angelo,Sioux City,Springfield - Holyoke,St. Louis,Toledo,Traverse City - Cadillac,Tucson (sierra Vista),Twin Falls,Tyler - Longview,Victoria,Waco - Temple - Bryan,Washington,West Palm Beach - Ft. Pierce,Wichita Falls & Lawton,Wilkes Barre - Scranton - Hazleton,Wilmington,Yuma - El Centro",,,,,,,,,en,,,,web_view_url:https://pages.thetruth.com/ditch-juul-snap-ad?cid=social_asm_snapchat_ditchjuul_bellyflop_leadgen_snapads_6_1517
3d5683bebf96a80c7006d02aa450af08aea930efa62bba947e995243616fb142,https://www.snap.com/political-ads/asset/8464e71f8b1310f01a0f7967ced3e5df41beaa865efed7cd354600f0a717c289?mediaType=mp4,CAD,460,300865,2020/02/26 17:53:43Z,2020/03/31 16:53:43Z,The Aber Group,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",,Plan International Canada,,18+,canada,,,,,,,,,,,,,,,,en,,,,web_view_url:https://plancanada.ca/support-girls?utm_campaign=fy20-q3-ps&utm_source=snapchat-cpm&utm_medium=social
fadb5f28e23b6a7420e0d4fd621436d6c0f38e7f07c149fe9dfc821d4c81a164,https://www.snap.com/political-ads/asset/b314ac1ad4e693b86141a3b27bf281cc0469a5896a6e13fb9014bd2626050c4c?mediaType=jpg,USD,207,142655,2020/01/23 20:39:12Z,2020/02/27 04:59:12Z,Southern Environmental Law Center,US,,SELC,,,united states,Virginia,,,,,,,,"20406,22121,22215,22227,22240,22242,22243,22244,22245,22246,22313,22320,22331,22332,22334,22060,22202,22204,22206,22301,22302,22303,22305,22307,22308,22314,20301,20310,20330,20350,20453,22106,22210,22212,22214,22216,22217,22219,22225,22226,22230,22241,20165,22066,22067,22101,22201,22203,22207,22209,22211,20069,20070,20206,20598,22034,22036,22040,22158,22159,22160,22161,22350,22041,22042,22043,22044,22046,22151,22311,12220,22026,22125,22134,22172,22306,22309",,,,"Advocates & Activists,Green Living Enthusiasts,Philanthropists,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,Home Movie Viewers (Documentary),TV Network Viewers (MSNBC)",,Provided by Advertiser,,,,,web_view_url:https://www.southernenvironment.org/news-and-press/news-feed/cut-virginia-carbon/?utm_source=snap&utm_medium=ad&utm_campaign=VCRPhase2&p2asource=snap#action
57ea531c7d91c53e970db0b16d669f172c989023ea4f3fab7ac2fed2ceed5f35,https://www.snap.com/political-ads/asset/43b7b71a6c818cfda96ce046cbc466f790cb244fafa4e13939875b5ee617d0e3?mediaType=png,USD,35,3958,2020/02/06 05:04:22Z,2020/03/04 00:30:59Z,ACRONYM,US,,ACRONYM,,18+,united states,North Carolina,,,,,,,,,,,,,,,,,,,web_view_url:https://peoplespowergrab.civicengine.com/pledge?utm_source=snap&utm_medium=paid-cnv&utm_campaign=ppg&utm_term=nc-ptv-v&utm_content=2273E369
6771aa3685bb898c2f4d66946c10460d3a8036a7b0324e1961fe3c832d2cf7e2,https://www.snap.com/political-ads/asset/3644d1d5fb94286d8085789cf379e479fd3b851fd833ecdeb35ab38519012bfa?mediaType=mp4,USD,24,2024,2020/03/26 14:03:51Z,,Entremax,US,,Entremax Inc.,,35+,united states,,,,,,,,,,,,,Online Shoppers,,,en,,,,web_view_url:https://www.reachclear.com/aff_c?offer_id=8988&aff_id=1498&aff_sub=Snap_GoldBar_advanced
9970f4fab467a7ad2ade84b262c0f73c95190cb81bf995f145a365ea809b1759,https://www.snap.com/political-ads/asset/c8fb0b38e7367b7a1a602c896bb0697f4f34dba8add29f5edfa4b6ae707b1fb5?mediaType=mp4,USD,322,147414,2020/01/23 19:57:58Z,2020/02/04 04:59:59Z,Rising Tide Interactive LLC,"1250 H St. NW,Washington,20005,US",Voto Latino,Voto Latino,,18-35,united states,,,,,,,,,"78572,78245,78577,79938,78520,78046,77093,79928,78542,78574,78045,78640,78504,78586,76106,78526,77502,79927,78852,78041,78043,76110,77076,77075,78537,78242,77530,78589,77049,78541,77039,78596,78516,78573,78582,78570,79932,78539,77037,78724,78332,79934,75253,78617,78599,76164,78653,78566,79045,78224,77587,79714,79765,79070,78584,79104,77547,78557,79849,78252,78576,79922,78061,78257,78725,78076,79745,78616,75125,79766,78002,78839,79821,79323,78538","75217,79936,77084,78521,75211,75228,77036",,,,,,,,,,web_view_url:https://vr.rockthevote.com/registrants/new?partner=37610&source=SC_TX_Zips_Jan
ce67838b7054735b456a4f4a54dbc485b265479d1216069cbe02a118bc6e9a20,https://www.snap.com/political-ads/asset/2bd76e3379c48a43e69a93c9e1566a018e0754d522b5bac0485a42ca321c7a9a?mediaType=mp4,USD,7223,757469,2020/01/23 17:00:00Z,2020/01/29 04:59:59Z,Assembly," 711 3rd Ave, New York, NY 10017,new york city,10017,US",,truth,,24-,united states,,,,,,,,,,,,,"Music Fans,Concert Venues",,,,,,,web_view_url:https://www.thetruth.com/articles/videos/ditch-juul?cid=social_asm_snapchat_ditchjuul_bellyflop_6_1324
60a42a2a3217f52f0aa9e819415be5da78e28f4774545d664fcf6965f3e21f91,https://www.snap.com/political-ads/asset/ba234a10d993db1803041464c337a5941a4b8ce6849b3eb73207d51ca8c29d88?mediaType=mp4,USD,10213,4880359,2020/02/08 05:00:00Z,2020/02/16 04:59:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Mike Bloomberg 2020 Inc,"Mike Bloomberg 2020, Inc.",,24-38,united states,"Alabama,Arkansas,California,Colorado,Maine,Massachusetts,North Carolina,Oklahoma,Tennessee,Texas,Utah,Vermont,Virginia,Michigan,Mississippi,Missouri,Washington,Arizona,Florida,Illinois,Wisconsin,Connecticut,Delaware,Maryland,New York,Pennsylvania,Georgia,Minnesota,New Jersey,Ohio",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.mikebloomberg.com/policies/gun-safety?utm_source=snapchat&utm_medium=cpm&utm_campaign=PM_A85&content=CP06-fighthenra
680baef4c0dc2b8aca7679127a9d08caea6b28cffe05b327393a522ffa99a9d4,https://www.snap.com/political-ads/asset/d9b43c5b07853259267505a88edf9aed9b6252fb565d4c271238376a348050d4?mediaType=mp4,GBP,132,47165,2020/01/20 11:14:43Z,2020/01/28 23:59:59Z,Opticomm,"31 Old Nichol Street,London,,E2 7HR,GB",Greenpeace,Greenpeace UK,,,united kingdom,,,,,,,,,,,,,,,,,,,,web_view_url:https://secure.greenpeace.org.uk/page/s/turtle-journey-video?source=SC&subsource=OCMRGLPESC01GC&utm_source=snapchat&utm_medium=social&utm_campaign=turtle_journey_jan_2020&utm_content=journey_home_make_change_fp
5df8ca02e7b94e1a1af4f515c8b620b4445a04c9e175dea50a67f968977d4e1d,https://www.snap.com/political-ads/asset/8d74d03e33290faf78d9d00dc790376078158f1004112bce50ed329d4bb829fd?mediaType=mp4,EUR,1,1599,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Donegal,Galway,Leitrim,Longford,Mayo,Roscommon,Sligo,Westmeath",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
a73ecff232a14551f94ea425a99469a8cc63071828107e3484a6206c95143c33,https://www.snap.com/political-ads/asset/9978b154dd841c1fff9c766fe4dbc35d9bbd6bc95ab541f92cbd3e9ff884176e?mediaType=jpeg,USD,890,1180523,2020/02/07 07:03:10Z,,Marud Khan,"7050 W. Palmetto Rd. Suite 15-504,Boca raton,33433,US",Donald Trump,Albbiom Marketing LLC,,18+,united states,,Alaska,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.patrioticamerican1776.com/patriot/v6/
d53ce10ed47211506826b348db2b11a3788d2dbd508124e5571ce34ccd65047a,https://www.snap.com/political-ads/asset/d6f31872c648eff3e42ca43abcc73187b1d522b607af96f667437cf7cb60e05a?mediaType=png,USD,11,18480,2020/02/25 17:11:53Z,,Greater Half,US,,Greater Half,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.greaterhalf.com/collections/leather-patch-hats
8460d95e5e9c77e8a8ec8ae00eec89a323b20dc15a564bd7d712e2569964576f,https://www.snap.com/political-ads/asset/3f503d40bf2e922071e71e20c91ede3263cf319a38db76dcb5e0b2894d4b8952?mediaType=png,USD,55,6351,2020/02/06 05:04:22Z,2020/03/04 00:30:59Z,ACRONYM,US,,ACRONYM,,18+,united states,North Carolina,,,,,,,,,,,,,,,,,,,web_view_url:https://peoplespowergrab.civicengine.com/plan?utm_source=snap&utm_medium=paid-cnv&utm_campaign=ppg&utm_term=nc-map-v&utm_content=758059D9
ab3cac5caff03c5dc392263d0d2436c76a9b527fef6434259cb48aa3347af690,https://www.snap.com/political-ads/asset/92e79b6e5cc99c6ced1a699e5bb8f24ab68e7df5fea8027fc7c15ced24d37fc8?mediaType=png,USD,10,13306,2020/03/02 17:05:55Z,,Greater Half,US,,Greater Half,,20+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.greaterhalf.com/collections/leather-patch-hats
498fca9be71c8f5e5cf5969515d64b1f35bf4181721dc0af1e7b74ead267b3f1,https://www.snap.com/political-ads/asset/4e8c72f615d1ab1a481ba58bbdefbafb806e204859a85b2bf315d0cf1d68594a?mediaType=mp4,USD,21842,10303977,2020/02/08 05:00:00Z,2020/02/16 04:59:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Mike Bloomberg 2020 Inc,"Mike Bloomberg 2020, Inc.",,24-38,united states,"Alabama,Arkansas,California,Colorado,Maine,Massachusetts,North Carolina,Oklahoma,Tennessee,Texas,Utah,Vermont,Virginia,Michigan,Mississippi,Missouri,Washington,Arizona,Florida,Illinois,Wisconsin,Connecticut,Delaware,Maryland,New York,Pennsylvania,Georgia,Minnesota,New Jersey,Ohio",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.mikebloomberg.com/policies/climate-change?utm_source=snapchat&utm_medium=cpm&utm_campaign=PM_A85&content=CP02-climatethreatisreal
970087a03aa13707c7fa577237d0b16e7123adfab151495c14aabbf82fb1cca2,https://www.snap.com/political-ads/asset/531a5e2920ed009e86ca61e7954776432ce40520e512201a85ad0a86b27fa66a?mediaType=mp4,USD,275,141329,2020/02/24 18:08:08Z,2020/03/11 00:00:00Z,Strategies 360,"1505 Westlake Ave N Suite 1000,Seattle,98109,US",Corey Woods for Mayor of Tempe,Corey Woods for Mayor of Tempe,,18-25,united states,,,,,,,,,85281,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.coreyfortempe.com/?utm_source=snapchat&utm_medium=traffic&utm_campaign=gotv
1a2048fcbafb46d30620f56c2f1023c1abf5f2bc74ea5951713e04cf6c593d9f,https://www.snap.com/political-ads/asset/c533f1844f7cc74740760666c436bc66b6aa8df5638269808e6bcf025fdbdea2?mediaType=png,USD,118,84661,2020/03/06 07:06:58Z,2020/04/01 06:59:59Z,"Avanza Advertising, LLC","5465 NW 36th St. Ste 100,Miami Springs,33166,US",Spring Break,FLHSMV,,16-39,united states,Florida,,,,,,,,,,,,"Adventure Seekers,Advocates & Activists,Automotive Enthusiasts,Beachgoers & Surfers,Beauty Mavens,Collegiates,Film & TV Fans,Fitness Enthusiasts,Foodies,High Schoolers,Hipsters & Trendsetters,Men's Lifestyle,Music Fans,New Phone Seekers,Outdoor & Nature Enthusiasts,Automotive Shoppers,Cosmetics Shoppers,Discount & Thrifty Shoppers,Online Shoppers,Women's Fashion Shoppers,Sneakerheads,Social Drinkers,American Football Fans,Baseball Fans,Basketball Fans,College Basketball Fans,College Football Fans,Fight & Wrestling Fans,Soccer Enthusiasts,Street Sport Enthusiasts,Water Sport Enthusiasts,Techies & Gadget Fans,Frequent Travelers,Wellness & Healthy Lifestyle,Women's Lifestyle",,Provided by Advertiser,en,,,,web_view_url:https://www.flhsmv.gov/safety-center/driving-safety/spring-break/?utm_source=snapchat&utm_medium=social&utm_campaign=AVA_ENG-SpringBreak20
7b0e69dfa080b68b291733cdc4935277300b8fe2e6b4026dd071760d6c924a34,https://www.snap.com/political-ads/asset/26cfd344ff6cc5b0a73054cb83016a33858cb423feeb2bc93d6afb489ca0a310?mediaType=mp4,EUR,1,1943,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Clare,Cork,Kerry,Limerick",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
3970aef85d6941c6a9a14d80e573774468933e5dd0d0fd6bc485f38e9266235a,https://www.snap.com/political-ads/asset/44719967f1ed7015732b6a4ce96913ca2b889bedc8010adf72cb8a0ddba60bf3?mediaType=png,USD,0,340,2020/01/20 18:15:47Z,,RxB Marketing Agency,"4850 Libby Court,North Port,34287,US",,Unicorn Wealth,,21+,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.gu-ecom.com/i/J687RSN/2175MQG/?sub1=snp
6899d80cc461adb6f7e75cc37520ba166b7b9dad9ebe6ca5480029f8528b9997,https://www.snap.com/political-ads/asset/977d5b6b0c39de44979dcb3402cc8661ec31556859d6fbfdcdfe3272089a7c83?mediaType=mp4,USD,450,216640,2020/01/03 16:24:16Z,2020/02/04 04:59:16Z,Pete for America,"202 S Michigan St,South Bend,46601,US","Pete for America ",Pete for America,,18+,united states,Iowa,,,,,,,,,,,,,,,,,,,web_view_url:https://iowastartingline.com/2019/12/30/pete-buttigieg-shows-no-signs-of-slowing-down-in-iowa/
ec7ad1efee614d91d03ec266d6f792707ae50fcf7621cd87fc0c1b9789db2804,https://www.snap.com/political-ads/asset/704631f020b195d0c31a2aa1f3bf288c38ec26d7ec7b648e66bf618932b77a49?mediaType=mp4,USD,0,2,2020/02/22 17:09:02Z,2020/03/03 17:00:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Mike Bloomberg 2020 Inc,"Mike Bloomberg 2020, Inc.",,24-38,united states,"Alabama,Arkansas,California,Colorado,Maine,Massachusetts,North Carolina,Oklahoma,Tennessee,Texas,Utah,Vermont,Virginia,Idaho,Michigan,Mississippi,Missouri,North Dakota,Washington,Arizona,Florida,Illinois,Wyoming,Wisconsin,Connecticut,Delaware,Maryland,New York,Pennsylvania,Rhode Island,Ohio,Georgia,Minnesota,New Jersey",,,,,,,,,,,,"Bookworms & Avid Readers,Green Living Enthusiasts,Political News Watchers,Outdoor & Nature Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://www.mikebloomberg.com/policies/climate-change?utm_source=snapchat&utm_medium=cpm&utm_campaign=PM_A85&content=CP02-lieshurtseaturtlescommercials
c70eb2d629a0eb86f8df7ce0825a8d568126589cbe6709d236cdcb0bf63fde63,https://www.snap.com/political-ads/asset/54c6a14af3dc97514aba613bfbfdc200882d6b358addb0458327a07ba126c678?mediaType=mp4,EUR,439,578106,2020/02/04 20:59:10Z,2020/02/08 20:59:10Z,Fianna Fáil,IE,Fianna Fail,Fianna Fáil,,19-40,ireland,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://www.fiannafail.ie/housing
050de7347841b32678e3c0b3f0ff8ed8c8e05e0e5a81e34b394e59a4c60cc8df,https://www.snap.com/political-ads/asset/44d84866591c2f01f591caab0c00c8043113835e5babe3ecf252e5e9f3548a3a?mediaType=png,CAD,146,63602,2020/02/01 21:07:34Z,,Data Sciences,"423 rue St-Nicolas suite 400,Montreal,H2Y2P4,CA",,"Rothmans, Benson & Hedges",,19+,canada,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://action.unsmoke.ca/smoke-free-canada
8b1c5cb62785da86d48c31a18b02a023cecf7a2720888ed5cb6d637193bdd025,https://www.snap.com/political-ads/asset/8aa41f44ec02c106e861f63ed9cff3481f2ab9396802b270921b017c7a2484ee?mediaType=jpeg,USD,15782,12518281,2020/03/09 18:32:28Z,,Marud Khan,"7050 W. Palmetto Rd. Suite 15-504,Boca raton,33433,US",President Trump,Albbiom Marketing LLC,,18+,united states,,Alaska,,,,,,,,,,,,,,,,,,web_view_url:https://www.patrioticamerican1776.com/patriot/v6/
47b00b8cdba915465f1dba8cc3f04fb5ad2bf96fcbd26e8ca594db7b76cc0937,https://www.snap.com/political-ads/asset/162d73fb628c50dec28456ce3a88649b4688ed4467af87cb1c7ac7e692dbc190?mediaType=mp4,USD,181,99517,2020/01/03 16:24:16Z,2020/02/12 04:59:16Z,Pete for America,"202 S Michigan St,South Bend,46601,US","Pete for America ",Pete for America,,17+,united states,New Hampshire,,,,,,,,,,,,"Collegiates,Green Living Enthusiasts,Political News Watchers,TV Viewers (News)",,Provided by Advertiser,,,,,web_view_url:https://peteforamerica.com/issues/?utm_source=snapchat&utm_medium=video&utm_campaign=kitchen_table&utm_content=42s
144b9d0743fa2eb1f5245285f7382719b978ae2d0789d4a416b5f486a6cd897f,https://www.snap.com/political-ads/asset/bfb77fac02bd08c5752ffd60e78be968962a73766c05a47525973025791a9155?mediaType=mp4,GBP,21,20882,2020/01/21 12:48:49Z,2020/03/09 06:59:59Z,Republic of Media Ltd.,"4th Floor, Nova House,Edinburgh,EH3 9QQ,GB",,Scottish Government,,16-24,united kingdom,,,,,"latitude 56.78120018038726;longitude -4.287511715387666;radius 100.0,latitude 57.32171550315462;longitude -2.418608752380237;radius 85.86,latitude 55.51943446788195;longitude -3.4927427040261705;radius 58.31,latitude 55.10155935962584;longitude -4.442367333596138;radius 60.15,latitude 55.83574454246647;longitude -2.4876021261947585;radius 23.42,latitude 56.080161847032315;longitude -2.8813614784165793;radius 54.27,latitude 55.78079022250972;longitude -4.63869497268675;radius 64.56,latitude 55.5023252578392;longitude -2.413099749062013;radius 9.83,latitude 58.113564814053944;longitude -4.522493797329133;radius 100.0,latitude 58.12173011298961;longitude -6.601857126173002;radius 37.38,latitude 59.008553059263335;longitude -2.9179367020813345;radius 55.74",,,,,,,,,,Provided by Advertiser,,,,,
0db73a644572a27fe1c1dc446db13ae3a737c20ef7246234c2f0617eedf177db,https://www.snap.com/political-ads/asset/7f8f5ac02568115617c2352c5c797577e2fc37f1c983a4ea94f6128db835b8d0?mediaType=mov,USD,14668,9877070,2020/01/06 14:40:00Z,2020/02/01 04:59:59Z,R/GA,"450 W 33rd St,New York,10001,US",,Planned Parenthood,,17-,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://roo.plannedparenthood.org?&utm_source=Snapchat&utm_medium=PaidSocial&utm_term=Video_Penis_6s&utm_content=Traffic_Roo_13-17All&utm_campaign=PPRoo_Traffic5.13-6.7_Roo
1f247121bcde3edbc0c8ec21d7c5430d2fcb8cafcc40f81dadab553a49bc0c6c,https://www.snap.com/political-ads/asset/1944062e5e392dc6bcce28edad94639385c75823efea03712ca8c6b31ef01af0?mediaType=png,USD,100,66172,2020/03/13 17:43:09Z,2020/03/20 17:41:18Z,OKVote,US,,OKVote,FEMALE,18-24,united states,Oklahoma,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:http://okvote.org
c768de2fa789e656763593a54633ae8d8c8fb150f9a0f85eae64e659ebd82d55,https://www.snap.com/political-ads/asset/dc6230d942c70fa13a605baf829206b2dcbffced67005889838fdaafd0fd2a2b?mediaType=mp4,USD,2028,1718289,2020/01/29 15:00:00Z,2020/04/01 03:59:59Z,Assembly," 711 3rd Ave, New York, NY 10017,new york city,10017,US",,truth,,24-,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://pages.thetruth.com/ditch-juul-snap-ad?cid=social_asm_snapchat_ditchjuul_leadgen_snapads_justquitting_6_1324
1eb2ed35186858dafa90d3450af20736b781b83b32f77e0541c05f575773da10,https://www.snap.com/political-ads/asset/81aef8ec2fbadd4fcf633c975691e118ce665237a5b7128c503969dfbb6cc167?mediaType=mp4,USD,48,26936,2020/01/04 03:17:48Z,,liberteeshop.com,US,,liberteeshop,,20+,united states,"Texas,California,Georgia,Illinois,Florida,New York,Tennessee,North Carolina,Ohio,Pennsylvania",,,,,,,,,,,,"News Watchers,Celebrity News Watchers",,Provided by Advertiser,,,,,web_view_url:https://libertyteeshop.com/collections/patriotic-shoes/products/trump-2020-american-flag-nomad-shoes
